Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:14,22345,8010D39D0,22345,8010D39D0,653.24,US Dollar,653.24,US Dollar,Reinvestment,0
2022/09/01 00:26,32923,8010D4910,11904,8010DC260,11768.58,US Dollar,11768.58,US Dollar,ACH,0
2022/09/01 00:13,1241,8010D5450,1241,8010D5450,7992.27,US Dollar,7992.27,US Dollar,Reinvestment,0
2022/09/01 00:27,22736,8010D5710,22736,8010D5710,8227.97,US Dollar,8227.97,US Dollar,Reinvestment,0
2022/09/01 00:02,11904,8010D5E00,11904,8010D5E00,8554.93,US Dollar,8554.93,US Dollar,Reinvestment,0
2022/09/01 00:01,32529,8010D7C60,32529,8010D7C60,674.08,US Dollar,674.08,US Dollar,Reinvestment,0
2022/09/01 00:24,3715,8010D8AE0,3715,8010D8AE0,1091.14,US Dollar,1091.14,US Dollar,Reinvestment,0
2022/09/01 00:24,32927,8010DADE0,32927,8010DADE0,14382.8,US Dollar,14382.8,US Dollar,Reinvestment,0
2022/09/01 00:14,11904,8010DC260,11904,8010DC260,1952.36,US Dollar,1952.36,US Dollar,Reinvestment,0
2022/09/01 00:11,11157,8010DC6B0,11157,8010DC6B0,3093.1,US Dollar,3093.1,US Dollar,Reinvestment,0
2022/09/01 00:24,2824,8010DD4F0,2824,8010DD4F0,32738.11,US Dollar,32738.11,US Dollar,Reinvestment,0
2022/09/01 00:23,32509,8010DFEE0,32509,8010DFEE0,735.1,US Dollar,735.1,US Dollar,Reinvestment,0
2022/09/01 00:12,2843,8010E2A10,2843,8010E2A10,1473.82,US Dollar,1473.82,US Dollar,Reinvestment,0
2022/09/01 00:14,11296,8010E2C30,11296,8010E2C30,690.67,US Dollar,690.67,US Dollar,Reinvestment,0
2022/09/01 00:29,11974,8010E2D20,11974,8010E2D20,5295.99,US Dollar,5295.99,US Dollar,Reinvestment,0
2022/09/01 00:29,1241,8010AFF50,1241,8010AFF50,5.93,US Dollar,5.93,US Dollar,Reinvestment,0
2022/09/01 00:19,1457,8010B2100,1457,8010B2100,9.63,US Dollar,9.63,US Dollar,Reinvestment,0
2022/09/01 00:01,11474,8010B2150,8623,809DD38A0,192.83,US Dollar,192.83,US Dollar,Credit Card,0
2022/09/01 00:12,1467,8010B4CE0,1467,8010B4CE0,15.33,US Dollar,15.33,US Dollar,Reinvestment,0
2022/09/01 00:07,21611,8010B57C0,21611,8010B57C0,8.34,US Dollar,8.34,US Dollar,Reinvestment,0
2022/09/01 00:16,21611,8010BE400,21611,8010BE400,7.51,US Dollar,7.51,US Dollar,Reinvestment,0
2022/09/01 00:17,1729,8010BEDF0,1729,8010BEDF0,15.68,US Dollar,15.68,US Dollar,Reinvestment,0
2022/09/01 00:20,12381,8010D1B10,12381,8010D1B10,21.32,US Dollar,21.32,US Dollar,Reinvestment,0
2022/09/01 00:29,1244,8010D24B0,1244,8010D24B0,12.27,US Dollar,12.27,US Dollar,Reinvestment,0
2022/09/01 00:17,11813,8010D2720,11813,8010D2720,18.24,US Dollar,18.24,US Dollar,Reinvestment,0
2022/09/01 00:09,2454,8010D2B70,2454,8010D2B70,13.58,US Dollar,13.58,US Dollar,Reinvestment,0
2022/09/01 00:03,1457,8010D3930,1457,8010D3930,9.13,US Dollar,9.13,US Dollar,Reinvestment,0
2022/09/01 00:28,1241,8010D4530,1241,8010D4530,17.59,US Dollar,17.59,US Dollar,Reinvestment,0
2022/09/01 00:17,21940,8010D54A0,21940,8010D54A0,15.61,US Dollar,15.61,US Dollar,Reinvestment,0
2022/09/01 00:16,11904,8010D5E00,11904,8010D5E00,9.08,US Dollar,9.08,US Dollar,Reinvestment,0
2022/09/01 00:18,1362,8010D9850,1292,8032D9B80,9.67,US Dollar,9.67,US Dollar,Credit Card,0
2022/09/01 00:25,11904,8010DC260,11904,8010DC260,14.01,US Dollar,14.01,US Dollar,Reinvestment,0
2022/09/01 00:09,1588,8010DC5C0,1588,8010DC5C0,7.74,US Dollar,7.74,US Dollar,Reinvestment,0
2022/09/01 00:04,11157,8010DC6B0,11157,8010DC6B0,8.93,US Dollar,8.93,US Dollar,Reinvestment,0
2022/09/01 00:20,2843,8010E2A10,2843,8010E2A10,4.92,US Dollar,4.92,US Dollar,Reinvestment,0
2022/09/01 00:07,11471,800A61D80,10,8010E7A90,2139.11,US Dollar,2139.11,US Dollar,Cheque,0
2022/09/01 00:03,11471,800A61D80,10,8010E7A90,10660.0,US Dollar,10660.0,US Dollar,Credit Card,0
2022/09/01 00:29,1,8010E83A0,1,8010E83A0,43862.91,US Dollar,43862.91,US Dollar,Reinvestment,0
2022/09/01 00:02,21174,8010E8B10,21174,8010E8B10,82043.99,US Dollar,82043.99,US Dollar,Reinvestment,0
2022/09/01 00:04,11813,800F22880,21174,8010E8B10,2887.43,US Dollar,2887.43,US Dollar,Cheque,0
2022/09/01 00:19,11813,800F22880,21174,8010E8B10,453.69,US Dollar,453.69,US Dollar,Cash,0
2022/09/01 00:12,12,8010E9610,12,8010E9610,130997.03,US Dollar,130997.03,US Dollar,Reinvestment,0
2022/09/01 00:12,12,8010E9610,12,8010E9610,19.48,US Dollar,19.48,US Dollar,Reinvestment,0
2022/09/01 00:05,22345,8010EA130,22345,8010EA130,102009.39,US Dollar,102009.39,US Dollar,Reinvestment,0
2022/09/01 00:19,31021,8010EA610,22345,8010EA130,8361.75,US Dollar,8361.75,US Dollar,ACH,0
2022/09/01 00:03,1,8010EB400,1,8010EB400,822589.36,US Dollar,822589.36,US Dollar,Reinvestment,0
2022/09/01 00:08,1362,8010EC860,1362,8010EC860,14.21,US Dollar,14.21,US Dollar,Reinvestment,0
2022/09/01 00:15,11318,800D482B0,701,8010ECEE0,269714.37,US Dollar,269714.37,US Dollar,Cheque,0
2022/09/01 00:11,11318,800D482B0,701,8010ECEE0,12226.52,US Dollar,12226.52,US Dollar,Credit Card,0
2022/09/01 00:26,11318,800D482B0,701,8010ECEE0,51854.66,US Dollar,51854.66,US Dollar,Cash,0
2022/09/01 00:13,1853,800E32B90,12735,8010ED5A0,929.96,US Dollar,929.96,US Dollar,Cheque,0
2022/09/01 00:05,1853,800E32B90,12735,8010ED5A0,1762.31,US Dollar,1762.31,US Dollar,Credit Card,0
2022/09/01 00:22,1853,800E32B90,12735,8010ED5A0,1076.52,US Dollar,1076.52,US Dollar,Cash,0
2022/09/01 00:27,1853,800E32B90,12735,8010ED5A0,1486.77,US Dollar,1486.77,US Dollar,Wire,0
2022/09/01 00:13,31441,8010ED770,220,8010ED3B0,0.04,US Dollar,0.04,US Dollar,Cheque,0
2022/09/01 00:07,2385,8010E76C0,2385,8010E76C0,8590.48,US Dollar,8590.48,US Dollar,Reinvestment,0
2022/09/01 00:07,22164,8010E8160,22164,8010E8160,49291.95,US Dollar,49291.95,US Dollar,Reinvestment,0
2022/09/01 00:21,1688,8010E8860,1688,8010E8860,6497.6,US Dollar,6497.6,US Dollar,Reinvestment,0
2022/09/01 00:09,22736,8010E9B00,22736,8010E9B00,2386.33,US Dollar,2386.33,US Dollar,Reinvestment,0
2022/09/01 00:01,12735,800DB4D40,12735,800DB4D40,473.68,US Dollar,473.68,US Dollar,Reinvestment,0
2022/09/01 00:28,3960,8010EC1E0,3960,8010EC1E0,6194.87,US Dollar,6194.87,US Dollar,Reinvestment,0
2022/09/01 00:23,11474,8010ECCA0,11474,8010ECCA0,5830.67,US Dollar,5830.67,US Dollar,Reinvestment,0
2022/09/01 00:04,1124,8010ED010,1124,8010ED010,426.36,US Dollar,426.36,US Dollar,Reinvestment,0
2022/09/01 00:19,1674,8005AE2D0,11474,8010ECCA0,986.24,US Dollar,986.24,US Dollar,Cheque,0
2022/09/01 00:26,1674,8005AE2D0,11474,8010ECCA0,1667.52,US Dollar,1667.52,US Dollar,Credit Card,0
2022/09/01 00:12,1674,8005AE2D0,11474,8010ECCA0,2648.0,US Dollar,2648.0,US Dollar,ACH,0
2022/09/01 00:28,1674,8010E70F0,1674,8010E70F0,10.19,US Dollar,10.19,US Dollar,Reinvestment,0
2022/09/01 00:02,1,8010E85F0,4726,813FF42B0,81.91,US Dollar,81.91,US Dollar,Credit Card,0
2022/09/01 00:26,1688,8010E8860,1688,8010E8860,23.93,US Dollar,23.93,US Dollar,Reinvestment,0
2022/09/01 00:27,2454,8010E9420,2454,8010E9420,21.4,US Dollar,21.4,US Dollar,Reinvestment,0
2022/09/01 00:21,12381,8010EC140,12381,8010EC140,12.58,US Dollar,12.58,US Dollar,Reinvestment,0
2022/09/01 00:29,1688,800408960,1362,8010EEE20,85621.01,US Dollar,85621.01,US Dollar,Cheque,0
2022/09/01 00:09,1688,800408960,1362,8010EEE20,47308.87,US Dollar,47308.87,US Dollar,Cash,0
2022/09/01 00:10,1362,8010EEE20,1362,8010EEE20,7.95,US Dollar,7.95,US Dollar,Reinvestment,0
2022/09/01 00:01,21174,8009F1F30,21174,8009F1F30,5382380.19,US Dollar,5382380.19,US Dollar,Reinvestment,0
2022/09/01 00:07,21174,8009F1F30,21174,8009F1F30,16.87,US Dollar,16.87,US Dollar,Reinvestment,0
2022/09/01 00:18,1411,8010F0820,1411,8010F0820,49157.4,US Dollar,49157.4,US Dollar,Reinvestment,0
2022/09/01 00:22,1411,8010F0820,1411,8010F0820,18.72,US Dollar,18.72,US Dollar,Reinvestment,0
2022/09/01 00:20,21940,8010F0FE0,12979,805B31B20,43.88,US Dollar,43.88,US Dollar,Credit Card,0
2022/09/01 00:26,12,8010F1B60,12,8010F1B60,51.93,US Dollar,51.93,US Dollar,Reinvestment,0
2022/09/01 00:21,11296,8010F1B10,11296,8010F1B10,16.33,US Dollar,16.33,US Dollar,Reinvestment,0
2022/09/01 00:21,11296,8010F1870,11296,8010F1870,5569.56,US Dollar,5569.56,US Dollar,Reinvestment,0
2022/09/01 00:25,12719,8010F18C0,12719,8010F18C0,26533.24,US Dollar,26533.24,US Dollar,Reinvestment,0
2022/09/01 00:20,1467,8005CC8D0,11107,8010F2530,836.48,US Dollar,836.48,US Dollar,Cheque,0
2022/09/01 00:27,1467,8005CC8D0,11107,8010F2530,5595.19,US Dollar,5595.19,US Dollar,Credit Card,0
2022/09/01 00:00,1467,8005CC8D0,11107,8010F2530,28.07,US Dollar,28.07,US Dollar,Cash,0
2022/09/01 00:05,795,8007870C0,1467,8010F1670,6855.72,US Dollar,6855.72,US Dollar,Cheque,0
2022/09/01 00:15,795,8007870C0,1467,8010F1670,5802.29,US Dollar,5802.29,US Dollar,Credit Card,0
2022/09/01 00:20,795,8007870C0,1467,8010F1670,41045.61,US Dollar,41045.61,US Dollar,Cash,0
2022/09/01 00:27,795,8007870C0,1467,8010F1670,26463.97,US Dollar,26463.97,US Dollar,ACH,0
2022/09/01 00:06,795,8007870C0,1467,8010F1670,4782.88,US Dollar,4782.88,US Dollar,Wire,0
2022/09/01 00:17,22345,8010F3200,22345,8010F3200,132510.15,US Dollar,132510.15,US Dollar,Reinvestment,0
2022/09/01 00:11,1124,8010F37D0,1124,8010F37D0,76358.85,US Dollar,76358.85,US Dollar,Reinvestment,0
2022/09/01 00:11,1124,8010F37D0,1124,8010F37D0,3.13,US Dollar,3.13,US Dollar,Reinvestment,0
2022/09/01 00:08,11405,800B7C970,2843,8011022F0,28076.74,US Dollar,28076.74,US Dollar,Cheque,0
2022/09/01 00:13,11405,800B7C970,2843,8011022F0,7264.72,US Dollar,7264.72,US Dollar,Cash,0
2022/09/01 00:00,2843,8011022F0,2843,8011022F0,20.36,US Dollar,20.36,US Dollar,Reinvestment,0
2022/09/01 00:07,795,8006C5640,11474,80110DB40,861971.56,US Dollar,861971.56,US Dollar,Cheque,0
2022/09/01 00:11,795,8006C5640,11474,80110DB40,11914.81,US Dollar,11914.81,US Dollar,Credit Card,0
2022/09/01 00:24,795,8006C5640,11474,80110DB40,487082.22,US Dollar,487082.22,US Dollar,Cash,0
2022/09/01 00:08,11474,80110DB40,11474,80110DB40,23.32,US Dollar,23.32,US Dollar,Reinvestment,0
2022/09/01 00:11,1686,8011146C0,1686,8011146C0,1024583.4,US Dollar,1024583.4,US Dollar,Reinvestment,0
2022/09/01 00:02,22205,801114C00,25547,8082E4FB0,16.33,US Dollar,16.33,US Dollar,Credit Card,0
2022/09/01 00:05,2843,800619490,1,8011152B0,36042.27,US Dollar,36042.27,US Dollar,Cheque,0
2022/09/01 00:29,2843,800619490,1,8011152B0,11817.78,US Dollar,11817.78,US Dollar,Credit Card,0
2022/09/01 00:17,1588,8011156F0,1588,8011156F0,82683.22,US Dollar,82683.22,US Dollar,Reinvestment,0
2022/09/01 00:22,1729,8008C9D50,11471,801115740,643588.38,US Dollar,643588.38,US Dollar,Cheque,0
2022/09/01 00:13,1729,8008C9D50,11471,801115740,10787.95,US Dollar,10787.95,US Dollar,Credit Card,0
2022/09/01 00:25,1729,8008C9D50,11471,801115740,58907.36,US Dollar,58907.36,US Dollar,Wire,0
2022/09/01 00:09,1688,801115790,1688,801115790,24.24,US Dollar,24.24,US Dollar,Reinvestment,0
2022/09/01 00:22,22828,8011150C0,22828,8011150C0,48076.67,US Dollar,48076.67,US Dollar,Reinvestment,0
2022/09/01 00:22,1665,801116A20,1665,801116A20,235.89,US Dollar,235.89,US Dollar,Reinvestment,0
2022/09/01 00:01,10,800A752D0,11296,801116930,281781.37,US Dollar,281781.37,US Dollar,Cheque,0
2022/09/01 00:04,908,8011171D0,908,8011171D0,402825.79,US Dollar,402825.79,US Dollar,Reinvestment,0
2022/09/01 00:01,2454,801117B90,2454,801117B90,22025.5,US Dollar,22025.5,US Dollar,Reinvestment,0
2022/09/01 00:29,22205,801118660,22205,801118660,1956.44,US Dollar,1956.44,US Dollar,Reinvestment,0
2022/09/01 00:09,1665,8011180C0,1665,8011180C0,18.04,US Dollar,18.04,US Dollar,Reinvestment,0
2022/09/01 00:01,1411,801119390,1411,801119390,169895.9,US Dollar,169895.9,US Dollar,Reinvestment,0
2022/09/01 00:28,11296,80111ABB0,11296,80111ABB0,2389989.32,US Dollar,2389989.32,US Dollar,Reinvestment,0
2022/09/01 00:17,1665,80111AF50,1665,80111AF50,18.88,US Dollar,18.88,US Dollar,Reinvestment,0
2022/09/01 00:02,11296,80111B8C0,11296,80111B8C0,31.34,US Dollar,31.34,US Dollar,Reinvestment,0
2022/09/01 00:04,22164,80111BDF0,22164,80111BDF0,3662.87,US Dollar,3662.87,US Dollar,Reinvestment,0
2022/09/01 00:21,1420,800832520,22205,80111C4C0,1542.77,US Dollar,1542.77,US Dollar,Cheque,0
2022/09/01 00:00,1420,800832520,22205,80111C4C0,3187.0,US Dollar,3187.0,US Dollar,Credit Card,0
2022/09/01 00:29,21258,800782410,11405,80111C7E0,15776.22,US Dollar,15776.22,US Dollar,Cheque,0
2022/09/01 00:07,21258,800782410,11405,80111C7E0,21540.95,US Dollar,21540.95,US Dollar,Credit Card,0
2022/09/01 00:02,21258,800782410,11405,80111C7E0,2881.15,US Dollar,2881.15,US Dollar,Cash,0
2022/09/01 00:14,513,800346EE0,11405,80111CCE0,100869.97,US Dollar,100869.97,US Dollar,Cheque,0
2022/09/01 00:19,908,80111D510,908,80111D510,30966.01,US Dollar,30966.01,US Dollar,Reinvestment,0
2022/09/01 00:28,22828,80111B280,22828,80111B280,1873.65,US Dollar,1873.65,US Dollar,Reinvestment,0
2022/09/01 00:09,12735,80111B2D0,12735,80111B2D0,62.27,US Dollar,62.27,US Dollar,Reinvestment,0
2022/09/01 00:17,32927,80111B3C0,10,801119AC0,56132.57,US Dollar,56132.57,US Dollar,Cheque,0
2022/09/01 00:22,2824,80111B5E0,2824,80111B5E0,9806.0,US Dollar,9806.0,US Dollar,Reinvestment,0
2022/09/01 00:27,12735,80111CAA0,12735,80111CAA0,8389.29,US Dollar,8389.29,US Dollar,Reinvestment,0
2022/09/01 00:04,1674,80111D190,1674,80111D190,2204.87,US Dollar,2204.87,US Dollar,Reinvestment,0
2022/09/01 00:21,11471,80111D2D0,11471,80111D2D0,16039.68,US Dollar,16039.68,US Dollar,Reinvestment,0
2022/09/01 00:05,11474,80111CA00,2845,8012BA9E0,5.88,US Dollar,5.88,US Dollar,Credit Card,0
2022/09/01 00:10,1068,80111D0F0,1068,80111D0F0,4.21,US Dollar,4.21,US Dollar,Reinvestment,0
2022/09/01 00:19,21258,80111EA50,21258,80111EA50,15.62,US Dollar,15.62,US Dollar,Reinvestment,0
2022/09/01 00:29,1467,800E4EEB0,21258,80111F6A0,23495.85,US Dollar,23495.85,US Dollar,Cheque,0
2022/09/01 00:28,22828,80111F4D0,22828,80111F4D0,69081.77,US Dollar,69081.77,US Dollar,Reinvestment,0
2022/09/01 00:23,11157,80111FBB0,11157,80111FBB0,851.22,US Dollar,851.22,US Dollar,Reinvestment,0
2022/09/01 00:27,1068,80111FA70,1068,80111FA70,22.92,US Dollar,22.92,US Dollar,Reinvestment,0
2022/09/01 00:20,11157,80111FBB0,11157,80111FBB0,14.35,US Dollar,14.35,US Dollar,Reinvestment,0
2022/09/01 00:25,11157,801120030,11157,801120030,17.84,US Dollar,17.84,US Dollar,Reinvestment,0
2022/09/01 00:08,12381,801120840,12381,801120840,39293.24,US Dollar,39293.24,US Dollar,Reinvestment,0
2022/09/01 00:21,1601,8011202A0,1601,8011202A0,1307.12,US Dollar,1307.12,US Dollar,Reinvestment,0
2022/09/01 00:23,21575,80111F120,21575,80111F120,5.07,US Dollar,5.07,US Dollar,Reinvestment,0
2022/09/01 00:19,1411,801116DB0,1411,801116DB0,7435.34,US Dollar,7435.34,US Dollar,Reinvestment,0
2022/09/01 00:00,11813,801117530,11813,801117530,1833.3,US Dollar,1833.3,US Dollar,Reinvestment,0
2022/09/01 00:07,11813,801118D90,11813,801118D90,5294.05,US Dollar,5294.05,US Dollar,Reinvestment,0
2022/09/01 00:26,11974,801119150,11974,801119150,3830.11,US Dollar,3830.11,US Dollar,Reinvestment,0
2022/09/01 00:28,21611,8010AE7D0,21611,8010AE7D0,164148.8,US Dollar,164148.8,US Dollar,Reinvestment,0
2022/09/01 00:18,21174,8010AEE30,21174,8010AEE30,26234.92,US Dollar,26234.92,US Dollar,Reinvestment,0
2022/09/01 00:03,12381,8010EF740,12381,8010EF740,27244.04,US Dollar,27244.04,US Dollar,Reinvestment,0
2022/09/01 00:05,1362,8010F0630,1362,8010F0630,416.66,US Dollar,416.66,US Dollar,Reinvestment,0
2022/09/01 00:15,11405,8010F1360,11405,8010F1360,17944.72,US Dollar,17944.72,US Dollar,Reinvestment,0
2022/09/01 00:07,11974,8011125F0,11974,8011125F0,11369.22,US Dollar,11369.22,US Dollar,Reinvestment,0
2022/09/01 00:11,11405,801113CD0,11405,801113CD0,9152.47,US Dollar,9152.47,US Dollar,Reinvestment,0
2022/09/01 00:15,31604,801113D70,31604,801113D70,1963.62,US Dollar,1963.62,US Dollar,Reinvestment,0
2022/09/01 00:04,1,801123280,1,801123280,5153.61,US Dollar,5153.61,US Dollar,Reinvestment,0
2022/09/01 00:04,21174,8010AEE30,21174,8010AEE30,8.56,US Dollar,8.56,US Dollar,Reinvestment,0
2022/09/01 00:25,1241,8010AEE80,1241,8010AEE80,18.08,US Dollar,18.08,US Dollar,Reinvestment,0
2022/09/01 00:19,11471,8010E6590,11471,8010E6590,7.49,US Dollar,7.49,US Dollar,Reinvestment,0
2022/09/01 00:08,513,8010EF650,513,8010EF650,18.65,US Dollar,18.65,US Dollar,Reinvestment,0
2022/09/01 00:21,12381,8010EF740,12381,8010EF740,13.66,US Dollar,13.66,US Dollar,Reinvestment,0
2022/09/01 00:20,2627,8010F35E0,2627,8010F35E0,4.39,US Dollar,4.39,US Dollar,Reinvestment,0
2022/09/01 00:23,1,801123280,1,801123280,5.98,US Dollar,5.98,US Dollar,Reinvestment,0
2022/09/01 00:29,21550,801126B80,21550,801126B80,9.69,US Dollar,9.69,US Dollar,Reinvestment,0
2022/09/01 00:09,2845,801127EB0,2845,801127EB0,4.23,US Dollar,4.23,US Dollar,Reinvestment,0
2022/09/01 00:04,22164,801127C50,22164,801127C50,647820.51,US Dollar,647820.51,US Dollar,Reinvestment,0
2022/09/01 00:00,11296,801127C00,11405,801128170,93531715.0,US Dollar,93531715.0,US Dollar,Cheque,0
2022/09/01 00:06,11405,801128170,3242,801DC9150,33.93,US Dollar,33.93,US Dollar,Credit Card,0
2022/09/01 00:02,21258,801128A30,21258,801128A30,131247.59,US Dollar,131247.59,US Dollar,Reinvestment,0
2022/09/01 00:22,1420,8003DBCB0,21258,801128A30,392611.73,US Dollar,392611.73,US Dollar,Cheque,0
2022/09/01 00:29,1420,8003DBCB0,21258,801128A30,4480.3,US Dollar,4480.3,US Dollar,Credit Card,0
2022/09/01 00:06,1420,8003DBCB0,21258,801128A30,283079.81,US Dollar,283079.81,US Dollar,Wire,0
2022/09/01 00:02,22164,801129B00,22164,801129B00,497627.56,US Dollar,497627.56,US Dollar,Reinvestment,0
2022/09/01 00:10,22164,801129B00,22164,801129B00,14.17,US Dollar,14.17,US Dollar,Reinvestment,0
2022/09/01 00:20,2843,80112A050,2843,80112A050,207054.94,US Dollar,207054.94,US Dollar,Reinvestment,0
2022/09/01 00:10,11157,8011298C0,11157,8011298C0,27371.94,US Dollar,27371.94,US Dollar,Reinvestment,0
2022/09/01 00:22,3560,801129910,3560,801129910,3121.12,US Dollar,3121.12,US Dollar,Reinvestment,0
2022/09/01 00:25,2843,8005AB230,11974,80112A7C0,2251.8,US Dollar,2251.8,US Dollar,Cheque,0
2022/09/01 00:15,2843,8005AB230,11974,80112A7C0,4100.19,US Dollar,4100.19,US Dollar,Credit Card,0
2022/09/01 00:23,2843,8005AB230,11974,80112A7C0,781.42,US Dollar,781.42,US Dollar,ACH,0
2022/09/01 00:28,2053,80112AC00,2053,80112AC00,289.67,US Dollar,289.67,US Dollar,Reinvestment,0
2022/09/01 00:25,2845,80112ABB0,2845,80112ABB0,7.95,US Dollar,7.95,US Dollar,Reinvestment,0
2022/09/01 00:20,11405,80112BD90,11405,80112BD90,15002.78,US Dollar,15002.78,US Dollar,Reinvestment,0
2022/09/01 00:12,1674,80112BB00,1674,80112BB00,85557.27,US Dollar,85557.27,US Dollar,Reinvestment,0
2022/09/01 00:27,21550,80112CE10,21550,80112CE10,213547.5,US Dollar,213547.5,US Dollar,Reinvestment,0
2022/09/01 00:05,21174,80112D630,21174,80112D630,17473.09,US Dollar,17473.09,US Dollar,Reinvestment,0
2022/09/01 00:24,701,80112D3F0,701,80112D3F0,17.75,US Dollar,17.75,US Dollar,Reinvestment,0
2022/09/01 00:13,1688,80085C770,1688,80112DF50,1087.25,US Dollar,1087.25,US Dollar,Cheque,0
2022/09/01 00:24,1688,80085C770,1688,80112DF50,105.26,US Dollar,105.26,US Dollar,Credit Card,0
2022/09/01 00:23,1688,80085C770,1688,80112DF50,195.27,US Dollar,195.27,US Dollar,ACH,0
2022/09/01 00:02,11318,80112DD10,11318,80112DD10,234496.22,US Dollar,234496.22,US Dollar,Reinvestment,0
2022/09/01 00:00,1412,800E9DFF0,21940,80112E7D0,26751.65,US Dollar,26751.65,US Dollar,Cheque,0
2022/09/01 00:08,1412,800E9DFF0,21940,80112E7D0,11178.63,US Dollar,11178.63,US Dollar,Credit Card,0
2022/09/01 00:19,1412,800E9DFF0,21940,80112E7D0,12202.8,US Dollar,12202.8,US Dollar,ACH,0
2022/09/01 00:24,21940,80112F5A0,21940,80112F5A0,1141.46,US Dollar,1141.46,US Dollar,Reinvestment,0
2022/09/01 00:20,22345,800DFF5B0,10,80112F550,181282.77,US Dollar,181282.77,US Dollar,Cheque,0
2022/09/01 00:21,22345,800DFF5B0,10,80112F550,250150.33,US Dollar,250150.33,US Dollar,ACH,0
2022/09/01 00:13,11157,800D25530,1729,801130270,226908.34,US Dollar,226908.34,US Dollar,Cheque,0
2022/09/01 00:28,11157,800D25530,1729,801130270,6512.96,US Dollar,6512.96,US Dollar,Credit Card,0
2022/09/01 00:21,11157,800D25530,1729,801130270,28343.52,US Dollar,28343.52,US Dollar,ACH,0
2022/09/01 00:11,11157,800D25530,1729,801130270,35564.21,US Dollar,35564.21,US Dollar,Wire,0
2022/09/01 00:27,11405,800AF2030,21550,80112FF40,94435.59,US Dollar,94435.59,US Dollar,Cheque,0
2022/09/01 00:26,11405,800AF2030,21550,80112FF40,27622.85,US Dollar,27622.85,US Dollar,Credit Card,0
2022/09/01 00:02,11405,800AF2030,21550,80112FF40,54946.14,US Dollar,54946.14,US Dollar,Cash,0
2022/09/01 00:27,21550,80112FF40,21550,80112FF40,21.2,US Dollar,21.2,US Dollar,Reinvestment,0
2022/09/01 00:09,1362,801127840,1362,801127840,5556.37,US Dollar,5556.37,US Dollar,Reinvestment,0
2022/09/01 00:21,32014,80112C3C0,32014,80112C3C0,1211.47,US Dollar,1211.47,US Dollar,Reinvestment,0
2022/09/01 00:15,11471,80112CA50,11471,80112CA50,5544453.82,US Dollar,5544453.82,US Dollar,Reinvestment,0
2022/09/01 00:19,3953,80112D150,3953,80112D150,723.26,US Dollar,723.26,US Dollar,Reinvestment,0
2022/09/01 00:11,1420,801130C80,1420,801130C80,16060.97,US Dollar,16060.97,US Dollar,Reinvestment,0
2022/09/01 00:27,1411,8011277F0,1411,8011277F0,12.83,US Dollar,12.83,US Dollar,Reinvestment,0
2022/09/01 00:23,1362,801127840,1362,801127840,24.39,US Dollar,24.39,US Dollar,Reinvestment,0
2022/09/01 00:28,11904,80112A5D0,11904,80112A5D0,13.84,US Dollar,13.84,US Dollar,Reinvestment,0
2022/09/01 00:21,1,80112C280,1,80112C280,7.25,US Dollar,7.25,US Dollar,Reinvestment,0
2022/09/01 00:07,11471,80112CA50,11471,80112CA50,8.69,US Dollar,8.69,US Dollar,Reinvestment,0
2022/09/01 00:18,1244,8011333A0,1244,8011333A0,15063.62,US Dollar,15063.62,US Dollar,Reinvestment,0
2022/09/01 00:13,1,801134100,1,801134100,1224509.66,US Dollar,1224509.66,US Dollar,Reinvestment,0
2022/09/01 00:05,1,801134100,1,801134100,17.59,US Dollar,17.59,US Dollar,Reinvestment,0
2022/09/01 00:26,3618,801134BD0,3618,801134BD0,1471.87,US Dollar,1471.87,US Dollar,Reinvestment,0
2022/09/01 00:10,32733,801133EC0,1686,801135000,141.43,US Dollar,141.43,US Dollar,Cheque,0
2022/09/01 00:11,11157,801134370,11157,801134370,1003.62,US Dollar,1003.62,US Dollar,Reinvestment,0
2022/09/01 00:27,11157,801134370,11157,801134370,19.27,US Dollar,19.27,US Dollar,Reinvestment,0
2022/09/01 00:21,21611,801134F60,21611,801134F60,20.24,US Dollar,20.24,US Dollar,Reinvestment,0
2022/09/01 00:06,1047,801136550,1047,801136550,256987.6,US Dollar,256987.6,US Dollar,Reinvestment,0
2022/09/01 00:27,1047,801136550,1047,801136550,20.22,US Dollar,20.22,US Dollar,Reinvestment,0
2022/09/01 00:18,21174,8011369B0,21174,8011369B0,17.39,US Dollar,17.39,US Dollar,Reinvestment,0
2022/09/01 00:17,21258,8011370B0,21258,8011370B0,75725.07,US Dollar,75725.07,US Dollar,Reinvestment,0
2022/09/01 00:17,1467,800BE2B60,1124,801137680,1399.94,US Dollar,1399.94,US Dollar,Cheque,0
2022/09/01 00:07,1124,801137680,1124,801137680,10.8,US Dollar,10.8,US Dollar,Reinvestment,0
2022/09/01 00:03,1411,801137EC0,1411,801137EC0,103033.62,US Dollar,103033.62,US Dollar,Reinvestment,0
2022/09/01 00:07,2385,8011386C0,2385,8011386C0,193590.87,US Dollar,193590.87,US Dollar,Reinvestment,0
2022/09/01 00:16,1124,8011387B0,1124,8011387B0,13.58,US Dollar,13.58,US Dollar,Reinvestment,0
